Fecha,Aceites lubricantes,Asfalto,Bunker,Ceras,Combustible turbo jet,Diesel bajo azufre,Diesel ultra bajo azufre,Gas licuado de petróleo,Gasolina de aviación,Gasolina regular,Gasolina superior,Grasas lubricantes,Kerosina,Mezclas oleosas,Naftas,PetCoke,Petróleo crudo,Solventes,Butano,Diesel alto azufre,Orimulsión,Total
2011-05-01 00:00:00,0,32700.989999999998,501342.97,0,33669.09,0,0,247975.2761904762,1100,253277.88,371876.74999999994,0,10823.6,0,0,97113.61,76408.92000000001,0,0,803849.5299999999,0,2430138.616190476
2011-06-01 00:00:00,0,24786.050952380952,638939.11,0,37037.4,0,0,247082.27619047623,1100,290137.49000000005,380800.43,0,9444.8,0,0,101035.11,46048.92,0,0,729676.79,0,2506088.3771428573
2011-07-01 00:00:00,0,22142.31952380952,251734.87,0,44313.17,0,0,259033.88809523807,1295,279283.36,389294.64,0,14646.3,0,0,71758.995,44432.82,0,0,718255.06,0,2096190.4226190476
2011-08-01 00:00:00,0,17414.86,333071.69,0,42315.36,0,0,259688.74285714282,1467,256380.26999999996,408494.50999999995,0,10424.1,0,0,74518.89499999999,39157.53,0,0,699736.08,0,2142669.0378571427
2011-09-01 00:00:00,0,14666.966904761905,238864.67,0,36043.04,0,0,251882.53571428574,1100,256728.25000000003,380453.23,0,9715.8,0,0,63847.96,39066.8,0,0,660384.9299999999,0,1952754.1826190474
2011-10-01 00:00:00,0,13711.350952380952,239305.91000000003,0,37096.07,0,0,262255.1380952381,745,242071.00999999998,381309.5,0,10170.3,0,0,48561.315,39973.10999999999,0,0,672214.9299999999,0,1947413.6340476188
2011-11-01 00:00:00,0,31593.721904761904,229497.47999999998,0,38064.86,0,0,252218.2142857143,1283,231413.83,381871.84,0,10071.9,0,0,99849.53,44374.420000000006,0,0,794507.24,0,2114746.0361904763
2011-12-01 00:00:00,0,25774.41738095238,215079.84000000003,0,41929.61,0,0,263892.43333333335,1295,291678.03,449904.1,0,13089.6,0,0,88815.54000000001,57943.79000000001,0,0,862318.7999999999,0,2311721.160714286
2012-01-01 00:00:00,0,28849.11,199651.92,0,39631.6,0,0,242524.89857142858,1100,261933.68,393781.93999999994,0,11596.5,0,0,77569.36,44982.71000000001,0,0,814956.7200000001,0,2116578.438571429
2012-02-01 00:00:00,0,22730.378095238095,295550.29000000004,0,34550.67,0,0,243810.9523809524,1295,253733.21999999997,402633.55,0,9916.7,0,0,83515.025,49337.47,0,0,848067.2499999999,0,2245140.5054761907
2012-03-01 00:00:00,0,30672.079761904763,351951.01999999996,0,49247.79,0,0,270906.08380952384,1467,290286.65,429534.5,0,162.77000000000044,0,0,103215.64,44877.18,0,0,925065.27,0,2497385.983571429
2012-04-01 00:00:00,0,27048.123333333333,311653.42,0,34435.19,0,0,249493.65857142862,1100,262615.27999999997,389264.01999999996,0,5720.829999999998,0,0,94102.14,42650.81999999999,0,0,792201.73,0,2210285.211904762
2012-05-01 00:00:00,0,22351.300952380952,492974.58999999997,0,18507.79,0,0,261657.40666666668,1300,235374.04,405877.41000000003,0,39069.95,0,0,77341.935,52170.979999999996,0,0,771542.4700000001,0,2378167.8726190478
2012-06-01 00:00:00,0,15219.558095238095,325999.25,0,10812.2,0,0,255333.42619047622,917,261012.58000000002,409111.24,0,44022.369999999995,0,0,97728.95000000001,31694.109999999993,0,0,712464.94,0,2164315.6242857147
2012-07-01 00:00:00,0,21946.126904761906,308473.06999999995,0,24927.2,0,0,271101.9361904762,1307,233061.34999999998,420370.60000000003,0,35388.97,0,0,75956.815,51140.35999999999,0,0,699130.0399999999,0,2142803.468095238
2012-08-01 00:00:00,0,22014.808095238095,343321.81999999995,0,22370.8,0,0,280184.26857142855,1283,259165.94,433828.01999999996,0,31964.768,0,0,96820.68,46292.7,0,0,716720.36,0,2253967.1646666666
2012-09-01 00:00:00,0,19861.060952380954,285599.63,0,17089.8,0,0,268875.09523809527,1124,228205.77,378478.8,0,30052.010000000002,0,0,61612.649999999994,40445.17,0,0,632120.3700000001,0,1963464.3561904766
2012-10-01 00:00:00,0,15420.119999999999,359066.7,0,19378.9,0,0,297829.17404761905,1307,261347.22,414523.22000000003,0,28278.43,0,0,110937.97,36948.68,0,0,728414.8799999999,0,2273452.294047619
2012-11-01 00:00:00,0,20434.774285714288,394482.14,0,18005.6,0,0,303422.01238095236,1100,272657.82,394751.47,0,31373.64,0,0,27937.8,40052.76,0,0,812523.4400000001,0,2316741.456666667
2012-12-01 00:00:00,0,20346.53,317771.57999999996,0,19827.4,0,0,281757.5619047619,1195.2,310407.04,442191.42999999993,0,32533.44,0,0,22090.77,56283.490000000005,0,0,848262.93,0,2352667.3719047615
2013-01-01 00:00:00,0,12205.94,197658.18,0,38605.36,0,0,291843.99761904764,1489.48,287985.59,408557.45,0,13242.55,0,0,97515.33,39542.91999999999,0,0,863769.4099999999,0,2252416.2076190477
2013-02-01 00:00:00,0,14270.12,222606.1,0,28448.02,0,0,253221.89285714284,1226.62,259659.66,361215.69,0,16355.46,0,0,81654.54000000001,22225.019999999997,0,0,808853.9700000001,0,2069737.092857143
2013-03-01 00:00:00,0,23907.33,289422.67,0,32505.06,0,0,286869.62142857147,924,313075.44999999995,413744.8599999999,0,16675,0,0,131379.05,50215.89,0,0,898352.2,0,2457071.1314285714
2013-04-01 00:00:00,0,23075.019999999997,328809.8,0,32725.43,0,0,287216.30333333334,1100,330070.65,409238.3,0,15424.52,0,0,73378.08499999999,41087.97,0,0,966103.9199999999,0,2508229.998333333
2013-05-01 00:00:00,0,20716.42,434716.64999999997,0,32306.94,0,0,301770.5254761905,1173.74,313131.36,403354.79,0,13608.37,0,0,99652.685,34639.09999999999,0,0,827601.25,0,2482671.8304761904
2013-06-01 00:00:00,0,19145.309999999998,384549.94,0,25064.370000000003,0,0,275921.36904761905,1383.35,287596.64,402012.07,0,17894,0,0,113554.65,41706.22,0,0,775187.12286,0,2344015.041907619
2013-07-01 00:00:00,0,19516.84,286369.33,0,35532.69,0,0,292790.10476190475,1001.07,314185.61,425154.22000000003,0,21247,0,0,111798.06,40114.18,0,0,732544.52,0,2280253.624761905
2013-08-01 00:00:00,0,16534.02,284525.32,0,34875.26,0,0,282844.3190476191,1467,288400.67,416968.14999999997,0,16948,0,0,100883.255,43009.3,0,0,773147.9,0,2259603.194047619
2013-09-01 00:00:00,0,10189.82,191796.17,0,33980.81,0,0,278403.4202380952,1283,249357.41999999998,379479.78,0,8640,0,0,75989.1,38110.229999999996,0,0,672125.1600000001,0,1939354.9102380953
2013-10-01 00:00:00,0,10352.81,200089.72,0,33725.62,0,0,285195.0119047619,1298.98,314518.72000000003,430179.69,0,15461,0,0,62188.170000000006,37081.20000000001,0,0,800049.1200000001,0,2190140.041904762
2013-11-01 00:00:00,0,10990.54,182327.92,0,37678.380000000005,0,0,253022.22547619048,587.21,306638.45,404692.46,0,16521,0,0,96463.73000000001,37046.09999999999,0,0,821457.4500000001,0,2167425.4654761907
2013-12-01 00:00:00,0,14139.03,137481.49,0,31020.65,0,0,282335.4695238095,1284,339969.85,448135.35,0,20137,0,0,82518.64499999999,48041.71000000001,0,0,860351.9000000001,0,2265415.09452381
2014-01-01 00:00:00,0,47657.130000000005,150401.55,0,35071.79,0,0,288260.8042857143,1504,312139.77,412617.92999999993,0,16452.26,0,0,110646.305,37212.009999999995,0,0,917251.54,0,2329215.0892857146
2014-02-01 00:00:00,0,22039.43,191584.66,0,23696.100000000002,0,0,304312.1285714286,1283,312142.65,385430.58,0,14441.12,0,0,105986.1,46110.10999999999,0,0,890362.3099999999,0,2297388.1885714284
2014-03-01 00:00:00,0,12159.869999999999,254936.96,0,39327.740000000005,0,0,284201.430952381,1132.4,335869.63,434863.95999999996,0,16527.3,0,0,107499.64499999999,36453.76000000001,0,0,1004937.39,0,2527910.085952381
2014-04-01 00:00:00,0,22675.6,293648.05000000005,0,38975.79,0,0,250902.8311904762,329,349155.29999999993,437470.06999999995,0,15600,0,0,94527.235,41751.04000000001,0,0,972039.4199999999,0,2517074.336190476
2014-05-01 00:00:00,0,22036.88,295075.17000000004,0,29820.269999999997,0,0,305911.84047619044,1162.98,332737.37,427487.20000000007,0,18620.1,0,0,105266.205,43299.79999999999,0,0,877263.31,0,2458681.125476191
2014-06-01 00:00:00,0,20863.920000000002,211036.28,0,36833.13,0,0,285640.4357142857,733,303016.82,387299.1,0,21987.5,0,0,109708.83,41730.57000000001,0,0,733508.7,0,2152358.2857142854
2014-07-01 00:00:00,0,20046.620000000006,312203.05999999994,0,41291.71,0,0,289827.59857142856,1502.4,344659.64,439137.13,0,22146.219999999998,0,0,101908.84000000001,46099.119999999995,0,0,826918.8099999999,0,2445741.1485714284
2014-08-01 00:00:00,0,24450.239999999998,406297.44999999995,0,10476.4,0,0,272617.59714285715,1466.7,326356.06000000006,442953.10000000003,0,43792.26,0,0,101477.53,53158.86,0,0,793694.01,0,2476740.2071428574
2014-09-01 00:00:00,0,16173.57,229889.08,0,8012.4,0,0,271079.5947619048,550,371327.13000000006,411466.28,0,37824.530000000006,0,0,81213.015,36119.869999999995,0,0,728498.8400000001,0,2192154.309761905
2014-10-01 00:00:00,0,10066.11,291536.98,0,9170.9,0,0,337006.14452380955,183.3,343812.67,459922.48,0,44198.4,0,0,101071.19,53692.16,0,0,836278.1200000001,0,2486938.4545238097
2014-11-01 00:00:00,0,17687.89,190635.69999999998,0,7357.7,0,0,303666.7042857143,190.5,343918.56000000006,436467.89999999997,0,42604.50000000001,0,0,116686.01999999999,49256.09,0,0,885713.74,0,2394185.3042857144
2014-12-01 00:00:00,0,16337.76,211555.82,0,39959.47,0,0,311419.96047619043,1142.9,464223.15,538899.26,0,19815.75,0,0,119369.79999999999,60321.90000000001,0,0,1021378.09,0,2804423.8604761907
2015-01-01 00:00:00,0,14013.059999999998,243511.91999999998,0,41308.34,0,0,317220.9128571428,1353.8,419102.71999999986,503135.7,0,12126.41,0,0,76805.245,40255.58,0,0,1014706.21,0,2683539.8978571426
2015-02-01 00:00:00,0,10763.45,189006.84000000003,0,32165.25,0,0,315364.3633333333,958.4,398167.69000000006,454190.88,0,28906.68,0,0,88685.685,41687.16,0,0,980149.84,0,2540046.2383333333
2015-03-01 00:00:00,0,26761.09,253562.02000000002,0,38204.729999999996,0,0,338142.3171428571,1478.49,457246.13999999996,521879.26,0,16930.559999999998,0,0,107757.21,54482.32000000001,0,0,1142551.0599999998,0,2958995.1971428567
2015-04-01 00:00:00,0,17237.769999999997,318449.80000000005,0,39177.71,0,0,320920.8838095238,1119.05,413451.11,486779.41000000003,0,9165.789999999994,0,0,112963.4,34156.09,0,0,1011167.74,0,2764588.753809524
2015-05-01 00:00:00,0,14038.740000000002,367017.50999999995,0,34301.53,0,0,328177.80380952376,952.43,415570.94999999995,483594.8300000001,0,19259.07,0,0,92041.345,40588.91,0,0,944316.6599999999,0,2739859.778809523
2015-06-01 00:00:00,0,13095.630000000001,315322.36,0,39977.57000000001,0,0,331140.04571428575,772.0300000000001,414466.18,480892.11000000004,0,16406.36,0,0,112288.54999999999,35207.32000000001,0,0,880016.47,0,2639584.6257142858
2015-07-01 00:00:00,0,16218.35,350976.98000000004,0,42322.79,0,0,363251.95999999996,1658.2,440729.52999999997,515322.6599999999,0,19274.98,0,0,106971.26,31447,0,0,902586.3600000001,0,2790760.07
2015-08-01 00:00:00,0,14732.029999999999,519237.36,0,40414.69,0,0,333215.60714285716,1121.88,439588.9,513413,0,14996.02,0,0,108392.46,43883.149999999994,0,0,887796.8499999999,0,2916791.947142857
2015-09-01 00:00:00,0,9560.41,342909.32999999996,0,32730.8,0,0,364351.758095238,1122.19,422826.5854761905,501658.0433333333,0,14495.48,0,0,96179.21500000001,34526.1,0,0,734654.215,0,2555014.1269047614
2015-10-01 00:00:00,0,7632.56,304037.54714000004,0,37102.3,0,0,364469.5457142857,928.57,448971.87999999995,532741.14,0,16644.12,0,0,79944.15,38501.06,0,0,834285.95,0,2665258.822854286
2015-11-01 00:00:00,0,10137.170000000002,209107.13999999998,0,41450.5,0,0,353643.0785714286,952.4,423841.81999999995,516486.95,0,15712.24,0,0,77375.20999999999,32446.1,0,0,925430.9999999999,0,2606583.6085714283
2015-12-01 00:00:00,0,9475.849999999999,184791.46,0,43851.689999999995,0,0,355233.6490476191,1113.18,499839.17,600161.72,0,18892.21,0,0,91440.745,36934.5,0,0,1047478.84,0,2889213.014047619
2016-01-01 00:00:00,0,5542.279999999999,262150.77,0,38680.600000000006,0,0,346512.21904761903,952.98,433180.33999999997,545737.53,0,16499.030000000002,0,0,100703.07500000001,33641,0,0,1084043.6300000001,0,2867643.4540476194
2016-02-01 00:00:00,0,5939.92,242970.07,0,40215.130000000005,0,0,368867.54809523805,1143.69,450916.35,540459.19,0,13267.85,0,0,88817.51999999999,28012.300000000003,0,0,1055672.6400000001,0,2836282.208095238
2016-03-01 00:00:00,0,5301.470000000001,312624.83999999997,0,43123.03,0,0,372223.4240476191,1181.455,486255.94000000006,575720.92,0,19388.309999999998,0,0,69957.47,31366,0,0,1107296.65,0,3024439.509047619
2016-04-01 00:00:00,0,13098.881666666668,305191.04999999993,0,37842.689999999995,0,0,357084.2233333333,954.36,467472.2,545605.47,0,16511.55,0,0,80123.725,13357,0,0,1149175.1921428572,0,2986416.342142857
2016-05-01 00:00:00,0,8723.98,415456.18,0,37138.19,0,0,377629.0169047619,1142.9,468710.37999999995,551000.79,0,19928.338,0,0,87793.2,40423,0,0,1019984.4000000001,0,3027930.374904762
2016-06-01 00:00:00,0,3707.2799999999997,292566.82999999996,0,39135.65,0,0,355848.9933333334,952.4,450758.18000000005,537583.25,0,19761.88,0,0,74829.64499999999,28875,0,0,888538.1,0,2692557.2083333335
2016-07-01 00:00:00,0,2287.9300000000003,213537.63,0,42271.27,0,0,350429.7666666667,948.56,465270.48000000004,562778.84,0,18463.789999999997,0,0,104878.345,30961.5,0,0,883716.04,0,2675544.151666667
2016-08-01 00:00:00,0,5385.99,126708.78,0,44360.08,0,0,363859.51309523813,1344.69,485995.83,585748.5,0,19426.8,0,0,105941.22,35543.600000000006,0,0,866270.02,0,2640585.023095238
2016-09-01 00:00:00,0,7526.620000000001,156889.88999999998,0,33788.7,0,0,356426.2335714286,947.6,456946.75,548491.65,0,18463.5,0,0,90718.045,37205.149999999994,0,0,877800.5599999999,0,2585204.6985714287
2016-10-01 00:00:00,0,9087.66,208164.87999999998,0,37341.630000000005,0,0,373503.77571428573,1358.2099999999998,476277.64,573754.73,0,18939.67,0,0,68187.295,48088.25,0,0,916410.7,0,2731114.4407142857
2016-11-01 00:00:00,0,9638.42,224643.27999999997,0,38112.71,0,0,372904.6342857143,750.9,463726.20999999996,547323.5299999999,0,18143.4,0,0,76857.99,37957,0,0,1019671.97,0,2809730.044285714
2016-12-01 00:00:00,0,10826.71,227241.47000000003,0,45344.23,0,0,372690.45571428566,974.3,524242.31000000006,615251.51,0,23909.55,0,0,188037.451,45686,0,0,1113827.0999999999,0,3168031.0867142854
2017-01-01 00:00:00,0,5564.6,268741.13,0,57975.62,0,0,358706.8185714286,1188.53,477291.93,546212.16,0,4453.57,0,0,118557.34000000001,27089,0,51.93,1079339.3,0,2945171.928571429
2017-02-01 00:00:00,0,3689.2200000000003,200718.21999999997,0,57092.07,0,0,357497.97022857144,964.14,453665.31999999995,526888.94,0,248.63,0,0,70714.655,33909,0,49.11,1052536.01,0,2757973.2852285714
2017-03-01 00:00:00,0,8912.83,146747.21000000002,0,59574.149999999994,0,0,351791.92503333336,1199.3999999999999,523943.6,592249.34,0,214.24,0,0,102621.014,52165,0,88.86,1216423.42,0,3055930.989033333
2017-04-01 00:00:00,0,6841.660000000001,173685.84,0,64589.03,0,0,360957.7045238095,1023.25,500063.03,530345.96,0,129.95,0,0,198383.905,43273,0,36.8,1032813.29,0,2912143.4195238096
2017-05-01 00:00:00,0,8988.46,154619.14,0,59893.27,0,0,377492.16071428574,976.19,516884.37,588861.6200000001,0,259.57,0,0,212011.695,45402,0,50.28,1034806.2400000001,0,3000244.9957142863
2017-06-01 00:00:00,0,12939.269999999999,140581.12,0,65459.68,0,0,378328.4638095238,952.38,478491.94999999995,549378.05,0,116.01,0,0,184171.005,41171.92,0,61.51,897511.89,0,2749163.248809524
2017-07-01 00:00:00,0,12151.22,119185.53,0,71848.17,0,0,369948.63747619046,0,521730.41,607702.7,0,423.28000000000003,0,0,242807.96000000002,45818.75,0,47.6,938887.64,0,2930551.8974761902
2017-08-01 00:00:00,0,18295.85,147847.74,0,71939.54000000001,0,0,385834.2847619048,1142.85,514086.57000000007,604650.3400000001,0,277.28999999999996,0,0,247198.615,62667.5,0,50.77,950188.1400000001,0,3004179.489761905
2017-09-01 00:00:00,0,20824.190000000002,146741.02,0,50257.310000000005,0,0,447373.5921428572,964.29,492618.55000000005,560892.6699999999,0,332.46000000000004,0,0,184904.635,60278.5,0,47.21,894363.5800000001,0,2859598.007142857
2017-10-01 00:00:00,0,25225.219999999998,135560.6,0,61015.54,0,0,393901.92142857146,952.38,512762.32000000007,583658.83,0,211.74,0,0,113926.535,89116.09,0,0,935986.1699999999,0,2852317.3464285713
2017-11-01 00:00:00,0,38383.060000000005,115709.19,0,61290.82,0,0,409332.8580952381,1340.26,510631.29,563345.61,0,204.43,0,0,146069.01,41866.5,0,73.33,1038598.2599999999,0,2926844.6180952378
2017-12-01 00:00:00,0,31978.3,129000.71999999999,0,68044.92,0,0,404574.361904762,1126.19,574097.7000000001,635423.7599999999,0,108.69,0,0,177572.34000000003,89124.29,0,28.88,1117711.4500000002,0,3228791.6019047624
2018-01-01 00:00:00,0,24744.76,122349.07999999997,0,68372.98,1105628.89,15763.64,421848.9204761905,1142.24,528763.3,581802.98,0,770.4,0,0,173232.245,79652,0,57.199999999999996,0,0,3124128.6354761906
2018-02-01 00:00:00,0,21717.4,78815.78,0,54920.53999999999,1072071.67,14687.22,379239.0671428571,951.6,502041.6699999999,545210,0,404.73999999999995,0,0,109496.87,73770,0,87.72999999999999,0,0,2853414.287142857
2018-03-01 00:00:00,0,22287.440000000002,158722.77000000002,0,67891.4,1194136.18,15893.32,415125.89642857143,1007.52,571052.1300000001,618402.18,0,204.26,0,0,274273.3,49749,0,67.08,0,0,3388812.4764285716
2018-04-01 00:00:00,0,24880.300000000003,149741.63000000003,0,65835.66,1108452.97,14929.779999999999,370434.60523809516,1404.69,526979.67,565665.72,0,422.67,0,0,273396.67,88761,0,43.269999999999996,0,0,3190948.6352380957
2018-05-01 00:00:00,0,34587.380000000005,188452.22999999998,0,61285.5,1009750.145,7736.860000000001,403094.74404761905,723.7900000000001,544395.17,570129.66,0,671.9,0,0,175846.1,77485,0,36.49,0,0,3074194.969047619
2018-06-01 00:00:00,0,40679.670000000006,182142.23,0,67706.76000000001,930065,7816.91,390070.17166666663,561.38,518911.43999999994,554431.5,0,383.46999999999997,0,0,159409.05,76489,0,88.11,0,0,2928754.6916666664
2018-07-01 00:00:00,0,54625.850000000006,156567.43999999997,0,67215.08,950343.54,8053.830000000001,381128.07523809525,380.95,541811.1199999999,589775.97,0,366.65000000000003,0,0,102500.585,102153.5,0,52.010000000000005,0,0,2954974.600238095
2018-08-01 00:00:00,0,50840.689999999995,184168.23999999996,0,72586.2,991818.145,8812.43,407124.7461904762,1000,570224.107,593659.63,0,427.19,0,0,204237.645,83143.62,0,59.709999999999994,0,0,3168102.353190476
2018-09-01 00:00:00,0,45219.24999999999,124107.40000000001,0,59624.17,882303.5249999999,7081.410000000001,385717.7907142857,1000,531285.291,551547.83,0,96.65,0,0,261284.38,93004,0,48.54,0,0,2942320.2367142853
2018-10-01 00:00:00,0,47762.3,120634.52400000002,0,66392.11,969095.037,8587.080000000002,408674.33652380947,952.38,573751.472,579474.4299999999,0,187.64000000000001,0,0,307141.02,70523,0,59.76,0,0,3153235.089523809
2018-11-01 00:00:00,0,47250.310000000005,100763.499,0,73529.19,1061941.9109999998,7844.210000000001,408049.57899999997,1142.86,563417.572,573687.35,0,271.839,0,0,286935.32,81713,0,68.01,0,0,3206614.65
2018-12-01 00:00:00,0,31557.54,109649.85500000001,0,79674.76,1106130.2463000002,8369.53,421872.0875238095,952.38,632670.174,654281.25,0,272.909,0,0,311858.76,94593,0,57.800000000000004,0,0,3451940.29182381
2019-01-01 00:00:00,21985.77,29531.29,125570.4,26.66,75489.04,1152949.52,8625.62,421555.41,1000.5,596682.75,601714.9,595.4,259.2,475.49,286.57,165807.89,82300,7412.33,68.31,0,0,3292337.05
2019-02-01 00:00:00,18854.82,44387.57,133930.96,25.75,63990.69,1103358.49,7269.33,402371.33,976.19,559109.22,565425.02,631.57,-35.69,1911.93,120.08,152000.02,98063,7078.95,89.72,0,0,3159558.95
2019-03-01 00:00:00,19205.26,63919.13,164290.04,0,70377.9,1228025.34,8943.32,428149.45,1053.27,645266.77,610720.58,347.8,104.14,2170.21,251.71,342482.2,127462,7840.52,64.64,0,0,3720674.2800000003
2019-04-01 00:00:00,18390.76,43899.02,156945.14,873.32,70541.87,1160125.11,7643.39,414018.68,0.01,657570.18,598956.3,552.97,-48.13,1944.32,15.13,343735.26,108573,6143.69,59.88,0,0,3589939.9
2019-05-01 00:00:00,22640.1,66588.87,223361.05,745.79,67768.53,1134666.18,9781.63,426587.33,1074.42,666748.63,611592.32,322.89,-73.5,2658.48,61.08,351666.55,121253,8595,63.44,0,0,3716101.79
2019-06-01 00:00:00,20117.45,49691.28,125307.02,919.24,67452.06,1012030.47,8360.35,399031.61,1003.81,641136.56,595744.38,296.94,86.01,0,4.12,319891.51,112667,7438.84,57.93,0,0,3361236.5799999996
2019-07-01 00:00:00,20426.91,74347.22,159021.42,35.42,76715.52,1030649.68,8936.2,419958.02,1099.07,650150.78,615559.33,366.54,10.89,3134.83,-22.46,198491.88,135670,8447.45,65.75,0,0,3403064.45
2019-08-01 00:00:00,22578.56,77017.06,148998.84,0,66531.06,1070198.1,9041.15,419493.82,1122.94,668783.39,632415.7,394.36,73.61,952.38,7.26,170236.68,129913,8685.14,66.12,0,0,3426509.17
2019-09-01 00:00:00,18104.32,62918.62,109518.54,0,56736.35,973358.44,8446.19,396860.64,935.26,616079.3,587861.84,306.28,80.43,2215.06,13.98,142986.06,130578,8413.38,55.4,0,0,3115468.09
2019-10-01 00:00:00,21550.86,69868.8,33606.2,0,61731.51,1043629.53,9433.36,433917.15,1193.1,669008.77,643044.33,391.11,193.58,2499.43,21.74,225348.5,132696,9481.17,56.76,0,0,3357671.9000000004
2019-11-01 00:00:00,18951.08,57250.41,126737.63,0,63858.3,1122734.55,8998.01,430725.89,1125.97,643070.35,620572.21,397,-1893.08,2479.15,30.35,290391.95,107489,13815.26,77.26,0,0,3506811.29
2019-12-01 00:00:00,19079.56,22845.74,115170.39,0,39030.48,1175724.83,9456.65,428697.64,1043.74,706020.77,682468.14,304.36,35074.25,2899.75,55.04,294706.32,83915,8004.56,59.41,0,0,3624556.6300000004
2020-01-01 00:00:00,23464.38,12977.57,132814.31,0,67346,1184419.19,9523.25,421644.72,1137.95,640011.73,622323.79,546.42,340.77,2645.63,28.01,307317.12,64486,9111.42,84.21,0,0,3500222.47
2020-02-01 00:00:00,19558.69,23258.89,145923.81,0,58608.78,1233250.24,9821.78,426533.15,958.33,652028,633100.05,354.64,479.92,2604.12,16.73,248778.51,104545.19,9281.12,73.87,0,0,3569175.8200000003
2020-03-01 00:00:00,17452.84,19587.38,104824.84,0,37280.42,1100813.77,10445.97,420637.14,946.43,573586.73,509752.95,377.36,4564.83,1267.79,6.83,306511.61,106949.57,8888.12,74.1,0,0,3223968.6799999997
2020-04-01 00:00:00,13476.06,17494.2,51247.2,0,13870.41,867592.28,5620.48,345933.61,452.38,458420.85,391773.23,362.79,145.45,0,6.84,310990.98,53000,6706.35,30.42,0,0,2537123.5300000003
2020-05-01 00:00:00,13827.56,35550.36,139347.72,0,17776.74,828743.95,4099.92,362987.37,380.95,478771.83,407482.52,254.57,758.66,0,31.18,366963.69,81524,7285.7,55.64,0,0,2745842.3600000003
2020-06-01 00:00:00,17170.47,33842.05,114881.57,0,17381.3,782327.99,7406.06,402541.02,462.88,516933.6,388952.81,268.12,171.89,0,51.15,327627.6,70605,7672.9,60.2,0,0,2688356.6100000003
2020-07-01 00:00:00,18373.04,43939.07,119704.27,0,19154.5,870354.89,5067.16,423328.22,571.45,567052.5,462380.81,547.48,297.79,0,25.44,281593.37,86576,9327.62,69.68,0,0,2908363.29
2020-08-01 00:00:00,21877.37,33601.74,129081.54,0,19506.82,885200.72,9764.89,483695.9,1017.1,647375.58,574379.33,385.18,346.31,0,12.4,274835.24,94364,7451.79,80.22,0,0,3182976.13
2020-09-01 00:00:00,21879.53,26005.63,123261.01,0,20238.47,959013.35,9735.38,439581.36,948.8,661665.58,610445.1,509,287.45,356.4,35.69,158485.71,95762,11629.83,54.92,0,0,3139895.21
2020-10-01 00:00:00,22655.15,37876.73,117108.19,0,29115.9,1064005.3,16475.25,459312.45,1142.86,680362.07,648582.82,468.37,266.74,0,29.42,254131.92,128310,12831.92,68.1,0,0,3472743.1900000004
2020-11-01 00:00:00,21903.24,28761.42,111855.8,0,33878.65,1072873.46,10704.69,421504.59,1142.86,652630.16,639856.62,407.14,231.18,933.81,66.48,209982.62,91526,10883.8,70.08,0,0,3309212.6
2020-12-01 00:00:00,21166.56,27190.81,162734.65,0,38849.97,1276290.85,12819.54,481068.86,1312.55,768193.03,760695.45,547.1,-4603.49,1116.47,52.58,243519.81,118168,13060.54,73.41,0,0,3922256.69
2021-01-01 00:00:00,29777.89,26925.55,110449.89,0,37507.18,1220637.86,12064.41,485759.13,940.9,685942.97,655512.66,452.5,5223.09,274.48,88.32,128264.67,108756,13975.11,0,0,0,3522552.61
2021-02-01 00:00:00,20350.18,21953.78,146527.38,0,37044.54,1272608.93,10943.51,447847.05,1010.16,669312.88,621712.09,709.18,-308.7,0,42.85,286352.94,110937,9954.97,0,0,0,3656998.74
2021-03-01 00:00:00,27765.93,29164.03,153583.54,0,36954.44,1417379.54,10508.49,513966.39,1291.15,773453.52,692240.49,417.13,116.17,0,95.13,187420.65,104570,11349.78,0,0,0,3960276.38
2021-04-01 00:00:00,25695.84,39782.05,128870.62,0,50964.69,1268491.3,9876.2,466275.27,1029.93,688389.03,610310.75,441.82,71.76,83,31.83,222753.58,108795,12887.39,0,0,0,3634750.0599999996
2021-05-01 00:00:00,24652.39,49044.75,124558.01,160,52492.11,1188222.54,12741.15,475018.36,935.05,707336.38,643076.84,237.83,9.43,516.7,54.68,208306.63,122958,11316.86,0,0,0,3621637.71
2021-06-01 00:00:00,23178.27,29579.19,130750.3,0,56780.29,1128077.11,10188.84,475462.79,1118.33,692598.71,637332.81,319.61,66.04,217,525.04,221867.31,112843,4353.63,0,0,0,3525258.27
2021-07-01 00:00:00,26087.78,28594.62,161178.68,0,59802.43,1197398.4,11250.16,500478.6,1116.71,740193.13,665472.94,272.62,-105.71,353,193.49,247257.05,89715,13270.25,0,0,0,3742529.15
2021-08-01 00:00:00,22702.6,28571.4,108263.65,0,50494.29,1104625.93,10524.54,492629.81,1034.76,668221.54,636824.61,480.63,73.11,380,0.75,209382.44,118471,10196.2,0,0,0,3462877.26
2021-09-01 00:00:00,24886.79,16940.81,119053.02,73.32,54470.85,1102655.34,10578.96,493058.47,1128.98,670418.8,605257.76,316.84,151.91,345,6.86,186654.68,91068,7911.3,0,0,0,3384977.69
2021-10-01 00:00:00,22594.68,22006.99,111134.14,0,55352.31,1166983.39,10922.71,497279.7,374.12,718676.32,675821.54,294.75,-321.14,1350,0.13,481888.42,105591.55,7075.41,0,0,0,3877025.0199999996
